,name,link,path
697,The Art of Immutable Architecture: Theory and Practice of Data Management in Distributed Systems,http://51.195.220.149/getBook.php?id=698,Uncategorized
698,Learn PySpark. Build Python-based Machine Learning and Deep Learning Models,http://51.195.220.149/getBook.php?id=699,Uncategorized
699,"Introducing Microsoft SQL Server 2019: Reliability, scalability, and security both on premises and in the cloud",http://51.195.220.149/getBook.php?id=700,Uncategorized
700,"Learn Azure in a Month of Lunches, Second Edition",http://51.195.220.149/getBook.php?id=701,Computers-Networking: Internet
701,Beginning JavaScript: The Ultimate Guide to Modern JavaScript Development,http://51.195.220.149/getBook.php?id=702,Uncategorized
702,The Quick Python Book,http://51.195.220.149/getBook.php?id=703,Computers-Programming
703,Machine Learning Pocket Reference: Working with Structured Data in Python,http://51.195.220.149/getBook.php?id=704,Uncategorized
704,Price and Value: A Guide to Equity Market Valuation Metrics,http://51.195.220.149/getBook.php?id=705,Uncategorized
705,"The Project Managers Guide to Microsoft Project 2019 : Covers Standard, Professional, Server, Project Web App, and Office 365 Versions",http://51.195.220.149/getBook.php?id=706,Uncategorized
706,The IT Support Handbook: A How-To Guide to Providing Effective Help and Support to IT Users,http://51.195.220.149/getBook.php?id=707,Uncategorized
707,Practical Oracle SQL: Mastering the Full Power of Oracle Database,http://51.195.220.149/getBook.php?id=708,Uncategorized
708,Building Computer Vision Applications Using Artificial Neural Networks: With Step-by-Step Examples in OpenCV and TensorFlow with Python,http://51.195.220.149/getBook.php?id=709,Uncategorized
709,Deep Learning Cookbook: Practical Recipes to Get Started Quickly,http://51.195.220.149/getBook.php?id=710,Computers-Cybernetics: Artificial Intelligence
710,"R quick syntax reference: a pocket guide to the language, APIs and library",http://51.195.220.149/getBook.php?id=711,Uncategorized
711,Feature Engineering for Machine Learning: Principles and Techniques for Data Scientists,http://51.195.220.149/getBook.php?id=712,Uncategorized
712,Practical Python Data Visualization: A Fast Track Approach To Learning Data Visualization With Python,http://51.195.220.149/getBook.php?id=713,Uncategorized
713,Practical Apache Spark: Using the Scala API,http://51.195.220.149/getBook.php?id=714,Computers-Databases
714,Pro C# 8 with .NET Core 3: Foundational Principles and Practices in Programming,http://51.195.220.149/getBook.php?id=715,Uncategorized
715,"Practical Azure Functions: A Guide to Web, Mobile, and IoT Applications",http://51.195.220.149/getBook.php?id=716,Computers-Programming: Programming Languages
716,Building chatbots with Python: using natural language processing and machine learning,http://51.195.220.149/getBook.php?id=717,Uncategorized
717,Swift 4 Recipes: Hundreds of Useful Hand-picked Code Snippets,http://51.195.220.149/getBook.php?id=718,Computers-Programming: Programming Languages
718,,http://51.195.220.149/getBook.php?id=719,Uncategorized
719,Mastering SolidWorks,http://51.195.220.149/getBook.php?id=720,Uncategorized
720,Practical Time Series Analysis: Prediction with Statistics and Machine Learning,http://51.195.220.149/getBook.php?id=721,Computers-Cybernetics: Artificial Intelligence
721,"Java Program Design: Principles, Polymorphism, and Patterns",http://51.195.220.149/getBook.php?id=722,Computers-Programming: Programming Languages
722,"Streaming Systems: The What, Where, When, and How of Large-Scale Data Processing.",http://51.195.220.149/getBook.php?id=723,Uncategorized
723,React Native for Mobile Development: Harness the Power of React Native to Create Stunning iOS and Android Applications,http://51.195.220.149/getBook.php?id=724,Uncategorized
724,"Pro MERN Stack: Full Stack Web App Development with Mongo, Express, React, and Node",http://51.195.220.149/getBook.php?id=725,Uncategorized
725,Practical Oracle SQL: Mastering the Full Power of Oracle Database,http://51.195.220.149/getBook.php?id=726,Uncategorized
726,"Pandas 1.x Cookbook: Practical recipes for scientific computing, time series analysis, and exploratory data analysis using Python",http://51.195.220.149/getBook.php?id=727,Computers-Programming: Libraries API
727,Ransomware Revealed: A Beginnerâs Guide To Protecting And Recovering From Ransomware Attacks,http://51.195.220.149/getBook.php?id=728,Computers-Security
728,PHR and SPHR Professional in Human Resources Certification Complete Practice Tests : 2018 Exams,http://51.195.220.149/getBook.php?id=729,Uncategorized
729,"IOS 12 Programming Fundamentals with Swift: Swift, Xcode, and Cocoa Basics",http://51.195.220.149/getBook.php?id=730,Computers-Programming: Programming Languages
730,"Advanced R 4 Data Programming and the Cloud: Using PostgreSQL, AWS, and Shiny",http://51.195.220.149/getBook.php?id=731,Uncategorized
731,"Spark in Action, Second Edition",http://51.195.220.149/getBook.php?id=732,Uncategorized
732,Building A Career In Software: A Comprehensive Guide To Success In The Software Industry,http://51.195.220.149/getBook.php?id=733,Uncategorized
733,Arduino Software Internals: A Complete Guide to How Your Arduino Language and Hardware Work Together,http://51.195.220.149/getBook.php?id=734,Uncategorized
734,CSS pocket reference: visual presentation for the Web,http://51.195.220.149/getBook.php?id=735,Uncategorized
735,Hands-On Functional Test Automation: With Visual Studio 2017 and Selenium,http://51.195.220.149/getBook.php?id=736,Uncategorized
736,Modern Algorithms for Image Processing: Computer Imagery by Example Using C#,http://51.195.220.149/getBook.php?id=737,Computers-Algorithms and Data Structures: Image Processing
737,Modern Python Cookbook: 133 recipes to develop flawless and expressive programs in Python 3.8,http://51.195.220.149/getBook.php?id=738,Uncategorized
738,The Practitionerâs Guide To Graph Data: Applying Graph Thinking And Graph Technologies To Solve Complex Problems,http://51.195.220.149/getBook.php?id=739,Computers-Databases
739,Expert T-SQL Window Functions in SQL Server 2019: The Hidden Secret to Fast Analytic and Reporting Queries,http://51.195.220.149/getBook.php?id=740,Computers-Databases
740,The SQL Server DbaÂs Guide to Docker Containers: Agile Deployment Without Infrastructure Lock-in,http://51.195.220.149/getBook.php?id=741,Uncategorized
741,Building Intelligent Cloud Applications: Develop Scalable Models Using Serverless Architectures with Azure,http://51.195.220.149/getBook.php?id=742,Computers-Cybernetics: Artificial Intelligence
742,RASPBERRY PI ASSEMBLY LANGUAGE PROGRAMMING: arm processor coding,http://51.195.220.149/getBook.php?id=743,Uncategorized
743,Web Development with Node and Express: Leveraging the JavaScript Stack,http://51.195.220.149/getBook.php?id=744,Uncategorized
744,"Pro T-SQL 2019: Toward Speed, Scalability, and Standardization for SQL Server Developers",http://51.195.220.149/getBook.php?id=745,Uncategorized
745,JUnit in Action,http://51.195.220.149/getBook.php?id=746,Uncategorized
746,Surviving the Whiteboard Interview: A Developerâs Guide to Using Soft Skills to Get Hired,http://51.195.220.149/getBook.php?id=747,Computers
747,,http://51.195.220.149/getBook.php?id=748,Uncategorized
748,Get Programming with Node.js,http://51.195.220.149/getBook.php?id=749,Computers-Web-design
749,Delphi Quick Syntax Reference: A Pocket Guide to the Delphi and Object Pascal Language,http://51.195.220.149/getBook.php?id=750,Uncategorized
750,"Hands-On Explainable AI (XAI) with Python: Interpret, visualize, explain, and integrate reliable AI for fair, secure, and trustworthy AI apps",http://51.195.220.149/getBook.php?id=751,Uncategorized
751,Introducing Maven - A Build Tool for Todayâs Java Developers.,http://51.195.220.149/getBook.php?id=752,Computers-Programming: Libraries API
752,Beginning Android Games Development: From Beginner to Pro,http://51.195.220.149/getBook.php?id=753,Uncategorized
753,100 Questions and Answers to Help You Land Your Dream iOS Job: Or to Hire the Right Candidate!,http://51.195.220.149/getBook.php?id=754,Uncategorized
754,Learn MongoDB 4.x: A guide to understanding MongoDB development and administration for NoSQL developers,http://51.195.220.149/getBook.php?id=755,Uncategorized
755,Machine Learning with Microsoft Technologies: Selecting the Right Architecture and Tools for Your Project,http://51.195.220.149/getBook.php?id=756,Uncategorized
756,Ray Tracing Gems: High-Quality and Real-Time Rendering with DXR and Other APIs,http://51.195.220.149/getBook.php?id=757,Uncategorized
757,"Designing data-intensive applications: the big ideas behind reliable, scalable, and maintainable systems",http://51.195.220.149/getBook.php?id=758,Uncategorized
758,Asian Founders at Work: Stories from the Regionâs Top Technopreneurs,http://51.195.220.149/getBook.php?id=759,Uncategorized
759,Tiny Python Projects,http://51.195.220.149/getBook.php?id=760,Computers-Programming: Programming Languages
760,"Advanced Platform Development with Kubernetes: Enabling Data Management, the Internet of Things, Blockchain, and Machine Learning",http://51.195.220.149/getBook.php?id=761,Computers-Programming
761,"Data Structures and Algorithms in Swift: Implement Stacks, Queues, Dictionaries, and Lists in Your Apps",http://51.195.220.149/getBook.php?id=762,Uncategorized
762,Aws Certified Developer Official Study Guide: Associate (Dva-C01) Exam,http://51.195.220.149/getBook.php?id=763,Computers-Networking: Internet
763,,http://51.195.220.149/getBook.php?id=764,Uncategorized
764,Pro PowerShell for Amazon Web Services,http://51.195.220.149/getBook.php?id=765,Uncategorized
765,"Concurrency in C# Cookbook: Asynchronous, Parallel, and Multithreaded Programming",http://51.195.220.149/getBook.php?id=766,Uncategorized
766,Vue.Js: Up and Running: Building Accessible and Performant Web Apps,http://51.195.220.149/getBook.php?id=767,Computers-Web-design
767,The Definitive Guide to Spring Batch: Modern Finite Batch Processing in the Cloud,http://51.195.220.149/getBook.php?id=768,Uncategorized
768,,http://51.195.220.149/getBook.php?id=769,Uncategorized
769,(ISC)Â² CCSP Certified Cloud Security Professional Official Practice Tests,http://51.195.220.149/getBook.php?id=770,Computers-Security
770,C# 8.0 in a Nutshell: The Definitive Reference,http://51.195.220.149/getBook.php?id=771,Uncategorized
771,Augmenting Customer Experience with SharePoint Online: Building Portals and Practices to Improve Usability,http://51.195.220.149/getBook.php?id=772,Uncategorized
772,Pro TBB: C++ Parallel Programming with Threading Building Blocks,http://51.195.220.149/getBook.php?id=773,Uncategorized
773,LPIC-1 Linux Professional Institute Certification Study Guide: Exam 101-500 and Exam 102-500,http://51.195.220.149/getBook.php?id=774,Computers-Operating Systems
774,"Building Secure and Reliable Systems: Best Practices for Designing, Implementing, and Maintaining Systems",http://51.195.220.149/getBook.php?id=775,Uncategorized
775,Cybersecurity for Space: Protecting the Final Frontier,http://51.195.220.149/getBook.php?id=776,Uncategorized
776,Docker in Action,http://51.195.220.149/getBook.php?id=777,Uncategorized
777,Data versus Democracy How Big Data Algorithms Shape Opinions and Alter the Course of History,http://51.195.220.149/getBook.php?id=778,Uncategorized
778,"Practical Rust Projects: Building Game, Physical Computing, and Machine Learning Applications",http://51.195.220.149/getBook.php?id=779,Uncategorized
779,,http://51.195.220.149/getBook.php?id=780,Uncategorized
780,Fundamentals of Data Visualization: A Primer on Making Informative and Compelling Figures,http://51.195.220.149/getBook.php?id=781,Uncategorized
781,"The Supervised Learning Workshop: A New, Interactive Approach to Understanding Supervised Learning Algorithms, 2nd Edition",http://51.195.220.149/getBook.php?id=782,Uncategorized
782,Practical Microservices Architectural Patterns - Event-Based Java Microservices with Spring Boot and Spring Cloud,http://51.195.220.149/getBook.php?id=783,Computers-Programming: Libraries API
783,Secure By Design,http://51.195.220.149/getBook.php?id=784,Computers-Security
784,(ISC)Â² SSCP systems security certified practitioner : official practice tests,http://51.195.220.149/getBook.php?id=785,Uncategorized
785,macOS Mojave: The Missing Manual: The book that should have been in the box,http://51.195.220.149/getBook.php?id=786,Uncategorized
786,PyTorch Artificial Intelligence Fundamentals,http://51.195.220.149/getBook.php?id=787,Uncategorized
787,Kubeflow for Machine Learning: From Lab to Production,http://51.195.220.149/getBook.php?id=788,Uncategorized
788,Spark: The Definitive Guide: Big Data Processing Made Simple,http://51.195.220.149/getBook.php?id=789,Uncategorized
789,FULL-STACK REACT PROJECTS - : build modern web applications using the mern stack.,http://51.195.220.149/getBook.php?id=790,Uncategorized
790,"Deep Learning for the Life Sciences: Applying Deep Learning to Genomics, Microscopy, Drug Discovery, and More",http://51.195.220.149/getBook.php?id=791,Computers-Cybernetics: Artificial Intelligence
791,Practical Synthetic Data Generation: Balancing Privacy and the Broad Availability of Data,http://51.195.220.149/getBook.php?id=792,Uncategorized
792,"Modern Full-Stack Development: Using TypeScript, React, Node.js, Webpack, and Docker",http://51.195.220.149/getBook.php?id=793,Computers-Programming
793,"Mastering Kubernetes: Level up your container orchestration skills with Kubernetes to build, run, secure, and observe large-scale distributed apps, 3rd Edition",http://51.195.220.149/getBook.php?id=794,Uncategorized
794,"Machine learning applications using Python: cases studies from healthcare, retail, and finance",http://51.195.220.149/getBook.php?id=795,Uncategorized
795,Docker: Up & Running: Shipping Reliable Containers in Production,http://51.195.220.149/getBook.php?id=796,Computers-System Administration
796,Agile Machine Learning: Effective Machine Learning Inspired by the Agile Manifesto,http://51.195.220.149/getBook.php?id=797,Uncategorized
797,"Electronics For Beginners: A Practical Introduction To Schematics, Circuits, And Microcontrollers",http://51.195.220.149/getBook.php?id=798,Uncategorized
798,Influencer Marketing For Brands: What YouTube And Instagram Can Teach You About The Future Of Digital Advertising,http://51.195.220.149/getBook.php?id=799,Business-Marketing: Advertising
799,iOS Development With Swift,http://51.195.220.149/getBook.php?id=800,Computers-Programming: Programming Languages
800,The Joy of Kotlin,http://51.195.220.149/getBook.php?id=801,Computers-Programming: Programming Languages
801,The Kubernetes Workshop: Learn how to build and run highly scalable workloads on Kubernetes,http://51.195.220.149/getBook.php?id=802,Uncategorized
802,Pro .NET Framework with  the Base Class Library. Understanding the Virtual Execution System and the Common Type System,http://51.195.220.149/getBook.php?id=803,Uncategorized
803,Artificial Intelligence with Python: Your complete guide to building intelligent apps using Python 3.x and TensorFlow 2,http://51.195.220.149/getBook.php?id=804,Uncategorized
804,Designing Web APIs: Building APIs That Developers Love,http://51.195.220.149/getBook.php?id=805,Computers-Web-design
805,SQL SERVER 2019 ALWAYS ON : supporting 24x7 applications with continuous uptime.,http://51.195.220.149/getBook.php?id=806,Uncategorized
806,API Security in Action,http://51.195.220.149/getBook.php?id=807,Uncategorized
807,Hands-On Enterprise Java Microservices with Eclipse MicroProfile - Build and optimize your microservice architecture with Java,http://51.195.220.149/getBook.php?id=808,Computers-Programming: Libraries API
808,"Practical Mobile Forensics: Forensically investigate and analyze iOS, Android, and Windows 10 devices, 4th Edition",http://51.195.220.149/getBook.php?id=809,Uncategorized
809,Advanced Python Development: Using Powerful Language Features in Real-World Applications,http://51.195.220.149/getBook.php?id=810,Uncategorized
810,Mastering Vmware Nsx for Vsphere,http://51.195.220.149/getBook.php?id=811,Uncategorized
811,AWS Certified Solutions Architect Study Guide: Associate SAA-C01 Exam,http://51.195.220.149/getBook.php?id=812,Computers-Networking: Internet
812,CompTIA Network+ Study Guide: Exam N10-007,http://51.195.220.149/getBook.php?id=813,Uncategorized
813,CISSP Official Study Guide,http://51.195.220.149/getBook.php?id=814,Computers-Security
814,Getting Started with Istio Service Mesh: Manage Microservices in Kubernetes,http://51.195.220.149/getBook.php?id=815,Uncategorized
815,"C++20 Quick Syntax Reference: A Pocket Guide to the Language, APIs, and Library",http://51.195.220.149/getBook.php?id=816,Uncategorized
816,Pro Python 3: Features and Tools for Professional Development,http://51.195.220.149/getBook.php?id=817,Computers-Programming: Programming Languages
817,Data Science With Python And Dask,http://51.195.220.149/getBook.php?id=818,Computers-Programming
818,Python for Data Mining Quick Syntax Reference,http://51.195.220.149/getBook.php?id=819,Computers-Programming: Programming Languages
819,,http://51.195.220.149/getBook.php?id=820,Uncategorized
820,WebAssembly in Action,http://51.195.220.149/getBook.php?id=821,Computers-Web-design
821,Pro .NET Framework with the Base Class Library: Understanding the Virtual Execution System and the Common Type System,http://51.195.220.149/getBook.php?id=822,Uncategorized
822,"The Data Wrangling Workshop: Create your own actionable insights using data from multiple raw sources, 2nd Edition",http://51.195.220.149/getBook.php?id=823,Uncategorized
823,Learn Java for Android Development: Migrating Java Se Programming Skills to Mobile Development,http://51.195.220.149/getBook.php?id=824,Uncategorized
824,Beginning C - From Beginner to Pro.,http://51.195.220.149/getBook.php?id=825,Uncategorized
825,Raspberry Pi Retro Gaming: Build Consoles and Arcade Cabinets to Play Your Favorite Classic Games,http://51.195.220.149/getBook.php?id=826,Uncategorized
826,"SQL Server 2019 Administrator's Guide: A definitive guide for DBAs to implement, monitor, and maintain enterprise database solutions",http://51.195.220.149/getBook.php?id=827,Uncategorized
827,JavaScript: The Definitive Guide: Master the World's Most-Used Programming Language,http://51.195.220.149/getBook.php?id=828,Uncategorized
828,Query Store for SQL Server 2019: Identify and Fix Poorly Performing Queries,http://51.195.220.149/getBook.php?id=829,Computers-Databases
829,Learn PostgreSQL: Build and manage high-performance database solutions using PostgreSQL 12 and 13,http://51.195.220.149/getBook.php?id=830,Uncategorized
830,Letters to a New Developer: What I Wish I Had Known When Starting My Development Career,http://51.195.220.149/getBook.php?id=831,Uncategorized
831,LPIC-1 - LINUX PROFESSIONAL INSTITUTE CERTIFICATION : exam 101-500 and exam 102-500,http://51.195.220.149/getBook.php?id=832,Uncategorized
832,C Programming for the PIC Microcontroller: Demystify Coding with Embedded Programming,http://51.195.220.149/getBook.php?id=833,Uncategorized
833,Microsoft Exam MD-100 Windows 10 Certification Guide: Learn the skills required to become a Microsoft Certified Modern Desktop Administrator Associate,http://51.195.220.149/getBook.php?id=834,Uncategorized
834,Pro SQL Server 2019 Wait Statistics: A Practical Guide to Analyzing Performance in SQL Server,http://51.195.220.149/getBook.php?id=835,Uncategorized
835,Get Programming with Java,http://51.195.220.149/getBook.php?id=836,Uncategorized
836,"Programming C# 8.0: Build Cloud, Web, and Desktop Applications",http://51.195.220.149/getBook.php?id=837,Computers-Programming: Programming Languages
837,BBC micro:bit Recipes: Learn Programming with Microsoft MakeCode Blocks,http://51.195.220.149/getBook.php?id=838,Uncategorized
838,Deep Learning Projects Using TensorFlow 2: Neural Network Development with Python and Keras,http://51.195.220.149/getBook.php?id=839,Uncategorized
839,Text Analytics with Python: A Practitioner's Guide to Natural Language Processing,http://51.195.220.149/getBook.php?id=840,Uncategorized
840,Machine Learning  with PySpark with Natural Language Processing and Recommender Systems,http://51.195.220.149/getBook.php?id=841,Uncategorized
841,Practical Data Science With R,http://51.195.220.149/getBook.php?id=842,Mathematics-Mathematicsematical Statistics
842,"Software Project Estimation: Intelligent Forecasting, Project Control, And Client Relationship Management",http://51.195.220.149/getBook.php?id=843,Computers-Programming
843,Graph Databases in Action,http://51.195.220.149/getBook.php?id=844,Uncategorized
844,Learn Linux Quickly,http://51.195.220.149/getBook.php?id=845,Uncategorized
845,Cybersecurity Attacks - Red Team Strategies: A practical guide to building a penetration testing program having homefield advantage,http://51.195.220.149/getBook.php?id=846,Computers-Security
846,The Chief Data Officer Management Handbook: Set Up and Run an Organizationâs Data Supply Chain,http://51.195.220.149/getBook.php?id=847,Computers-Databases
847,Svelte and Sapper in Action,http://51.195.220.149/getBook.php?id=848,Uncategorized
848,Design Patterns in .NET: Reusable Approaches in C# and F# for Object-Oriented Software Design,http://51.195.220.149/getBook.php?id=849,Uncategorized
849,Effective TypeScript: 62 Specific Ways to Improve Your TypeScript,http://51.195.220.149/getBook.php?id=850,Uncategorized
850,,http://51.195.220.149/getBook.php?id=851,Uncategorized
851,Programmerâs Guide to Apache Thrift,http://51.195.220.149/getBook.php?id=852,Computers-Programming
852,.Net Core in Action,http://51.195.220.149/getBook.php?id=853,Computers-Programming: Libraries API
853,The Modern Data Warehouse in Azure: Building with Speed and Agility on Microsoftâs Cloud Platform,http://51.195.220.149/getBook.php?id=854,Uncategorized
854,Julia Quick Syntax Reference: A Pocket Guide for Data Science Programming,http://51.195.220.149/getBook.php?id=855,Computers-Programming: Programming Languages
855,Digital Forensics With Kali Linux,http://51.195.220.149/getBook.php?id=856,Computers-Security
856,"Pro T-SQL 2019: Toward Speed, Scalability, and Standardization for SQL Server Developers",http://51.195.220.149/getBook.php?id=857,Uncategorized
857,Grokking Artificial Intelligence Algorithms,http://51.195.220.149/getBook.php?id=858,Uncategorized
858,Django 3 Web Development Cookbook: Actionable solutions to common problems in Python web development,http://51.195.220.149/getBook.php?id=859,Uncategorized
859,Asterisk: The Definitive Guide: Open Source Telephony for the Enterprise,http://51.195.220.149/getBook.php?id=860,Computers-Networking
860,The Enterprise Big Data Lake: Delivering the Promise of Big Data and Data Science,http://51.195.220.149/getBook.php?id=861,Computers-Databases
861,Machine Learning Using R: With Time Series and Industry-Based Use Cases in R,http://51.195.220.149/getBook.php?id=862,Mathematics-Mathematicsematical Statistics
862,Using and Administering Linux Volume 1: From Zero to Linux Sysadmin Self-Study,http://51.195.220.149/getBook.php?id=863,Uncategorized
863,Learning Apache Drill: Query and Analyze Distributed Data Sources with SQL,http://51.195.220.149/getBook.php?id=864,Computers-Organization and Data Processing
864,"Learning Perl 6: Keeping the Easy, Hard, and Impossible within Reach",http://51.195.220.149/getBook.php?id=865,Computers-Programming: Programming Languages
865,"Visual studio code distilled: evolved code editing for Windows, macOS, and Linux",http://51.195.220.149/getBook.php?id=866,Uncategorized
866,Building Machine Learning and Deep Learning Models on Google Cloud Platform: A Comprehensive Guide for Beginners,http://51.195.220.149/getBook.php?id=867,Uncategorized
867,Frameworkless Front-End Development: Do You Control Your Dependencies Or Are They Controlling You?,http://51.195.220.149/getBook.php?id=868,Uncategorized
868,Software Engineering from Scratch: A Comprehensive Introduction Using Scala,http://51.195.220.149/getBook.php?id=869,Uncategorized
869,Pro Power Bi Desktop: Self-service Analytics and Data Visualization for the Power User,http://51.195.220.149/getBook.php?id=870,Uncategorized
870,"Practical Tableau: 100 Tips, Tutorials, and Strategies from a Tableau Zen Master",http://51.195.220.149/getBook.php?id=871,Uncategorized
871,"Hands On Google Cloud SQL and Cloud Spanner: Deployment, Administration and Use Cases with Python",http://51.195.220.149/getBook.php?id=872,Uncategorized
872,Digital forensics basics: a practical guide using Windows OS,http://51.195.220.149/getBook.php?id=873,Uncategorized
873,Hands-On Machine Learning with ML.NET: Getting started with Microsoft ML.NET to implement popular machine learning algorithms in C#,http://51.195.220.149/getBook.php?id=874,Uncategorized
874,"Python Automation Cookbook: 75 Python automation ideas for web scraping, data wrangling, and processing Excel, reports, emails, and more",http://51.195.220.149/getBook.php?id=875,Computers-Programming: Programming Languages
875,Artificial Intelligence for Fashion: How AI is Revolutionizing the Fashion Industry,http://51.195.220.149/getBook.php?id=876,Uncategorized
876,"The Definitive Guide to AWS Application Integration: With Amazon SQS, SNS, SWF and Step Functions",http://51.195.220.149/getBook.php?id=877,Uncategorized
877,Essential TypeScript,http://51.195.220.149/getBook.php?id=878,Uncategorized
878,An Executiveâs Guide to Software Quality in an Agile Organization: A Continuous Improvement Journey,http://51.195.220.149/getBook.php?id=879,Uncategorized
879,Grokking Artificial Intelligence Algorithms,http://51.195.220.149/getBook.php?id=880,Uncategorized
880,Beginning Azure Functions: Building Scalable and Serverless Apps,http://51.195.220.149/getBook.php?id=881,Uncategorized
881,Beginning x64 Assembly Programming: From Novice to AVX Professional,http://51.195.220.149/getBook.php?id=882,Uncategorized
882,"Beginning Jakarta EE Web Development: Using JSP, JSF, MySQL, and Apache Tomcat for Building Java Web Applications",http://51.195.220.149/getBook.php?id=883,Uncategorized
883,The Definitive Guide to Masonite: Building Web Applications with Python,http://51.195.220.149/getBook.php?id=884,Uncategorized
884,Hands-on Time Series Analysis With Python: From Basics To Bleeding Edge Techniques,http://51.195.220.149/getBook.php?id=885,Uncategorized
885,"Modern X86 Assembly Language Programming: Covers x86 64-bit, AVX, AVX2, and AVX-512",http://51.195.220.149/getBook.php?id=886,Uncategorized
886,Feature Engineering for Machine Learning: Principles and Techniques for Data Scientists,http://51.195.220.149/getBook.php?id=887,Computers-Cybernetics: Artificial Intelligence
887,Serverless Applications with Node.js: Using AWS Lambda and Claudia.js,http://51.195.220.149/getBook.php?id=888,Uncategorized
888,Creating Augmented and Virtual Realities: Theory and Practice for Next-Generation Spatial Computing,http://51.195.220.149/getBook.php?id=889,Computers-Media
889,"Experiment-Driven Product Development: How to Use a Data-Informed Approach to Learn, Iterate, and Succeed Faster",http://51.195.220.149/getBook.php?id=890,Business-Management: Project Management
890,Managing Kubernetes: Operating Kubernetes Clusters in the Real World,http://51.195.220.149/getBook.php?id=891,Computers-System Administration
891,PyTorch Computer Vision Cookbook: Over 70 recipes to solve computer vision and image processing problems using PyTorch 1.x,http://51.195.220.149/getBook.php?id=892,Computers-Cybernetics: Artificial Intelligence
892,"Practical Machine Learning and Image Processing: For Facial Recognition, Object Detection, and Pattern Recognition Using Python",http://51.195.220.149/getBook.php?id=893,Uncategorized
893,Implementing SAP S/4HANA: A Framework for Planning and Executing SAP S/4HANA Projects,http://51.195.220.149/getBook.php?id=894,Uncategorized
894,Thriving in the Gig Economy: Freelancing Online for Tech Professionals and Entrepreneurs,http://51.195.220.149/getBook.php?id=895,Uncategorized
895,Applied Cryptography in .NET and Azure Key Vault: A Practical Guide to Encryption in .NET and .NET Core,http://51.195.220.149/getBook.php?id=896,Uncategorized
896,Web Scraping with Python: Collecting More Data from the Modern Web,http://51.195.220.149/getBook.php?id=897,Computers-Programming
897,"Beginning Bazel: Building and Testing for Java, Go, and More",http://51.195.220.149/getBook.php?id=898,Uncategorized
898,Machine Learning with TensorFlow,http://51.195.220.149/getBook.php?id=899,Computers-Cybernetics: Artificial Intelligence
899,PHP 8 Quick Scripting Reference,http://51.195.220.149/getBook.php?id=900,Uncategorized
900,The Definitive Guide to Modern Java Clients with JavaFX - Cross-Platform Mobile and Cloud Development,http://51.195.220.149/getBook.php?id=901,Computers-Programming: Libraries API
901,,http://51.195.220.149/getBook.php?id=902,Uncategorized
902,,http://51.195.220.149/getBook.php?id=903,Uncategorized
903,"Application Development with Qt Creator: Build cross-platform applications and GUIs using Qt 5 and C++, 3rd Edition",http://51.195.220.149/getBook.php?id=904,Uncategorized
904,Using and Administering Linux: Volume 3: Zero to SysAdmin: Network Services,http://51.195.220.149/getBook.php?id=905,Computers-System Administration
905,Write Your Way To Success: Lessons Learned on my Path from Ordinary Developer to Author of Programming Books That Sell,http://51.195.220.149/getBook.php?id=906,Computers
906,Frameworkless Front-End Development: Do You Control Your Dependencies or Are They Controlling You?,http://51.195.220.149/getBook.php?id=907,Uncategorized
907,C# in Depth,http://51.195.220.149/getBook.php?id=908,Computers-Programming
908,,http://51.195.220.149/getBook.php?id=909,Uncategorized
909,"JavaScript Next: Your Complete Guide to the New Features Introduced in JavaScript, Starting from ES6 to ES9",http://51.195.220.149/getBook.php?id=910,Uncategorized
910,How to Speak Tech: The Non-Techieâs Guide to Key Technology Concepts,http://51.195.220.149/getBook.php?id=911,Uncategorized
911,MCSA windows server 2016 study guide: exam 70-742,http://51.195.220.149/getBook.php?id=912,Uncategorized
912,Using Asyncio in Python: Understanding Python's Asynchronous Programming Features,http://51.195.220.149/getBook.php?id=913,Computers-Programming: Programming Languages
913,Using and Administering Linux: Volume 2: Zero to SysAdmin: Advanced Topics,http://51.195.220.149/getBook.php?id=914,Computers-System Administration
914,"Advanced Analytics in Power BI with R and Python: Ingesting, Transforming, Visualizing",http://51.195.220.149/getBook.php?id=915,Uncategorized
915,Beginning Microsoft Power BI: A Practical Guide to Self-Service Data Analytics,http://51.195.220.149/getBook.php?id=916,Uncategorized
916,"Hardening Azure Applications: Techniques and Principles for Building Large-Scale, Mission-Critical Applications",http://51.195.220.149/getBook.php?id=917,Computers-Security
917,Building Machine Learning Pipelines: Automating Model Life Cycles with TensorFlow,http://51.195.220.149/getBook.php?id=918,Computers-Cybernetics: Artificial Intelligence
918,Learn ASP.NET Core 3,http://51.195.220.149/getBook.php?id=919,Computers-Programming
919,Escaping the Build Trap: How Effective Product Management Creates Real Value,http://51.195.220.149/getBook.php?id=920,Business-Management
920,CSS in Depth,http://51.195.220.149/getBook.php?id=921,Computers-Web-design
921,Beginning App Development with Flutter,http://51.195.220.149/getBook.php?id=922,Computers
922,Vue.js Up and Running: Building Accessible and Performant Web Apps,http://51.195.220.149/getBook.php?id=923,Computers-Web-design
923,MicroPython Projects: A do-it-yourself guide to building embedded applications in various domains using Python,http://51.195.220.149/getBook.php?id=924,Uncategorized
924,Building Event-Driven Microservices: Leveraging Organizational Data at Scale,http://51.195.220.149/getBook.php?id=925,Computers-Programming
925,"C++ FOR LAZY PROGRAMMERS: quick, easy, and fun c++for beginners",http://51.195.220.149/getBook.php?id=926,Uncategorized
